"state","year","region","base_years_schooling","base_bachelors","state_growth_rate","nat_gdp_growth","nat_unemployment","gdp_growth_pct","income_growth_pct","unemployment_rate","bachelors_plus_pct","hs_completion_pct","avg_years_schooling","unemployment_tier","education_tier"
"Delaware",2020,"South",13.4526704807935,32.4491644328954,0.193882491402251,-2.8,8.1,-3.56,-1.48,8.54,35.8,90.51,13.95,"High (7%+)","Some College"
"Delaware",2021,"South",13.4526704807935,32.4491644328954,0.193882491402251,5.9,5.3,6.6,4.79,5.49,36.9,91.45,15.1,"Mid (4-7%)","Some College"
"Delaware",2022,"South",13.4526704807935,32.4491644328954,0.193882491402251,2.1,3.6,1.6,1.55,2.39,36.1,91.04,14.54,"Low (<4%)","Some College"
"Delaware",2023,"South",13.4526704807935,32.4491644328954,0.193882491402251,2.5,3.6,1.56,2.3,4.04,37.95,92.48,14.6,"Mid (4-7%)","Some College"
"Delaware",2024,"South",13.4526704807935,32.4491644328954,0.193882491402251,2.8,3.9,3,2.8,4.37,38.72,92.57,14.62,"Mid (4-7%)","Bachelor's+"
"Florida",2004,"South",14.5092118569385,17.0345495842353,0.209409651725075,3.8,5.5,2.32,3,5.19,19.28,87.06,14.84,"Mid (4-7%)","High School or Less"
"Florida",2005,"South",14.5092118569385,17.0345495842353,0.209409651725075,3.5,5.1,4.76,2.48,5.71,16.03,86.19,15.35,"Mid (4-7%)","High School or Less"
"Florida",2006,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.9,4.6,2.32,3.05,5.99,17.88,87.03,15.29,"Mid (4-7%)","High School or Less"
"Florida",2007,"South",14.5092118569385,17.0345495842353,0.209409651725075,1.9,4.6,2.13,2.79,4.96,18.1,87.04,15.2,"Mid (4-7%)","High School or Less"
"Florida",2008,"South",14.5092118569385,17.0345495842353,0.209409651725075,-0.1,5.8,-0.04,-0.12,6.64,19.28,88.22,15.03,"Mid (4-7%)","High School or Less"
"Florida",2009,"South",14.5092118569385,17.0345495842353,0.209409651725075,-2.5,9.3,-2.5,0.28,10.71,17.26,87.1,14.73,"High (7%+)","High School or Less"
"Florida",2010,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.6,9.6,4.77,4.42,11.42,20.43,87.72,15.75,"High (7%+)","High School or Less"
"Florida",2011,"South",14.5092118569385,17.0345495842353,0.209409651725075,1.6,8.9,0.61,1.64,8.37,20.91,88.91,15.41,"High (7%+)","High School or Less"
"Florida",2012,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.2,8.1,3.57,3.63,7.65,22.08,89.46,15.88,"High (7%+)","High School or Less"
"Florida",2013,"South",14.5092118569385,17.0345495842353,0.209409651725075,1.8,7.4,1.84,2.99,7.04,20.91,89.79,15.26,"High (7%+)","High School or Less"
"Florida",2014,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.5,6.2,1.5,2.75,7.41,23.22,89.4,15.13,"High (7%+)","High School or Less"
"Florida",2015,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.7,5.3,2.62,2.64,5.94,16.88,88.86,15.55,"Mid (4-7%)","High School or Less"
"Florida",2016,"South",14.5092118569385,17.0345495842353,0.209409651725075,1.7,4.9,2.6,4.21,5.95,21.6,88.5,15.72,"Mid (4-7%)","High School or Less"
"Florida",2017,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.2,4.4,1.69,2.48,4.73,20.46,91.25,15.66,"Mid (4-7%)","High School or Less"
"Florida",2018,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.9,3.9,1.97,2.55,3.58,19,91.43,15.79,"Low (<4%)","High School or Less"
"Florida",2019,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.3,3.7,2.48,3.93,2.1,19.99,90.91,15.58,"Low (<4%)","High School or Less"
"Florida",2020,"South",14.5092118569385,17.0345495842353,0.209409651725075,-2.8,8.1,-1.61,1.53,6.22,21.59,88.16,15.08,"Mid (4-7%)","High School or Less"
"Florida",2021,"South",14.5092118569385,17.0345495842353,0.209409651725075,5.9,5.3,5.81,4.29,7.51,24.54,91.88,15.85,"High (7%+)","High School or Less"
"Florida",2022,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.1,3.6,0.44,0.77,3.6,21.1,92.29,15.12,"Low (<4%)","High School or Less"
"Florida",2023,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.5,3.6,0.93,1.35,4.21,22.27,91.35,15.57,"Mid (4-7%)","High School or Less"
"Florida",2024,"South",14.5092118569385,17.0345495842353,0.209409651725075,2.8,3.9,1.88,1.45,4.66,20.25,92.59,15.8,"Mid (4-7%)","High School or Less"
"Georgia",2004,"South",13.4686429504738,33.4244147676533,0.20595804789985,3.8,5.5,3.17,1.62,7.09,33.85,85.44,13.96,"High (7%+)","Some College"
"Georgia",2005,"South",13.4686429504738,33.4244147676533,0.20595804789985,3.5,5.1,3.47,3.89,5.8,35.13,87.33,14.48,"Mid (4-7%)","Some College"
"Georgia",2006,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.9,4.6,3.7,3.57,4.63,35.21,85.82,14.32,"Mid (4-7%)","Some College"
"Georgia",2007,"South",13.4686429504738,33.4244147676533,0.20595804789985,1.9,4.6,1.38,2.97,5.42,35.98,86.56,14.02,"Mid (4-7%)","Some College"
"Georgia",2008,"South",13.4686429504738,33.4244147676533,0.20595804789985,-0.1,5.8,-1.44,0.63,6.18,34.49,88.22,13.93,"Mid (4-7%)","Some College"
"Georgia",2009,"South",13.4686429504738,33.4244147676533,0.20595804789985,-2.5,9.3,-1.77,0.85,8.61,36.8,87.01,14,"High (7%+)","Some College"
"Georgia",2010,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.6,9.6,2.93,2.76,10.65,37.44,89.66,14.44,"High (7%+)","Some College"
"Georgia",2011,"South",13.4686429504738,33.4244147676533,0.20595804789985,1.6,8.9,2.99,2.33,9.08,34.67,88.91,14.56,"High (7%+)","Some College"
"Georgia",2012,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.2,8.1,0.18,2.39,8.06,37.21,89.66,14.5,"High (7%+)","Some College"
"Georgia",2013,"South",13.4686429504738,33.4244147676533,0.20595804789985,1.8,7.4,1.9,3.4,6.39,34.25,88.92,14.57,"Mid (4-7%)","Some College"
"Georgia",2014,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.5,6.2,4.12,2.24,7.46,35.93,90.3,14.73,"High (7%+)","Some College"
"Georgia",2015,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.7,5.3,3.57,4.52,4.87,37.68,90.37,14.51,"Mid (4-7%)","Some College"
"Georgia",2016,"South",13.4686429504738,33.4244147676533,0.20595804789985,1.7,4.9,0.7,0.15,4.79,33.94,89.32,14.24,"Mid (4-7%)","Some College"
"Georgia",2017,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.2,4.4,3.08,3.3,4.37,36.93,91.96,14.36,"Mid (4-7%)","Some College"
"Georgia",2018,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.9,3.9,1.85,2.22,3.84,36.66,91.37,14.51,"Low (<4%)","Some College"
"Georgia",2019,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.3,3.7,1.76,2.43,4.31,37.01,89.94,14.42,"Mid (4-7%)","Some College"
"Georgia",2020,"South",13.4686429504738,33.4244147676533,0.20595804789985,-2.8,8.1,-1.37,1.77,9.09,37.04,91.78,14.29,"High (7%+)","Some College"
"Georgia",2021,"South",13.4686429504738,33.4244147676533,0.20595804789985,5.9,5.3,5.55,3.57,5.89,39.3,91.45,14.82,"Mid (4-7%)","Bachelor's+"
"Georgia",2022,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.1,3.6,3.09,3.09,2,38.54,89.25,14.68,"Low (<4%)","Bachelor's+"
"Georgia",2023,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.5,3.6,2.15,5.34,2,37.87,91.8,14.7,"Low (<4%)","Some College"
"Georgia",2024,"South",13.4686429504738,33.4244147676533,0.20595804789985,2.8,3.9,0.91,0.57,3.5,38.01,91.21,14.34,"Low (<4%)","Bachelor's+"
"Hawaii",2004,"West",14.1524348271117,30.1638267862951,0.19874537245663,3.8,5.5,2.78,2.54,5.3,29.87,86.01,14.73,"Mid (4-7%)","High School or Less"
"Hawaii",2005,"West",14.1524348271117,30.1638267862951,0.19874537245663,3.5,5.1,2.19,2.77,4.94,31.35,86.03,15.05,"Mid (4-7%)","Some College"
"Hawaii",2006,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.9,4.6,2.32,3.09,3.07,32.3,84.5,15.04,"Low (<4%)","Some College"
"Hawaii",2007,"West",14.1524348271117,30.1638267862951,0.19874537245663,1.9,4.6,1.5,1.87,3.85,31.5,86.62,14.49,"Low (<4%)","Some College"
"Hawaii",2008,"West",14.1524348271117,30.1638267862951,0.19874537245663,-0.1,5.8,-0.28,1.07,3.8,31.25,88.12,14.36,"Low (<4%)","Some College"
"Hawaii",2009,"West",14.1524348271117,30.1638267862951,0.19874537245663,-2.5,9.3,-2.79,0.91,12.2,35.29,85.4,14.68,"High (7%+)","Some College"
"Hawaii",2010,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.6,9.6,4.87,4.24,10.2,33.02,89.98,15.33,"High (7%+)","Some College"
"Hawaii",2011,"West",14.1524348271117,30.1638267862951,0.19874537245663,1.6,8.9,-0.06,1.72,8.89,34.29,89.62,15.23,"High (7%+)","Some College"
"Hawaii",2012,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.2,8.1,1.7,2.89,6.02,33.36,87.71,15.09,"Mid (4-7%)","Some College"
"Hawaii",2013,"West",14.1524348271117,30.1638267862951,0.19874537245663,1.8,7.4,2.22,3.24,7.11,32.51,91.33,15.25,"High (7%+)","Some College"
"Hawaii",2014,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.5,6.2,4.45,4.66,7.1,34.2,88.57,15.54,"High (7%+)","Some College"
"Hawaii",2015,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.7,5.3,2.81,3.24,6.16,33.21,89.87,15.17,"Mid (4-7%)","Some College"
"Hawaii",2016,"West",14.1524348271117,30.1638267862951,0.19874537245663,1.7,4.9,3.19,2.71,5.4,34.59,89.68,15.41,"Mid (4-7%)","Some College"
"Hawaii",2017,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.2,4.4,0.23,1.58,5.95,34.15,91.19,14.73,"Mid (4-7%)","Some College"
"Hawaii",2018,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.9,3.9,4.64,3.32,2,30.61,89.64,15.33,"Low (<4%)","Some College"
"Hawaii",2019,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.3,3.7,1.47,2.48,2.49,35.86,90.26,15.36,"Low (<4%)","Some College"
"Hawaii",2020,"West",14.1524348271117,30.1638267862951,0.19874537245663,-2.8,8.1,-3.13,-0.73,8.08,30.66,88.84,14.47,"High (7%+)","Some College"
"Hawaii",2021,"West",14.1524348271117,30.1638267862951,0.19874537245663,5.9,5.3,4.57,4.12,5.46,36.13,92.62,15.41,"Mid (4-7%)","Some College"
"Hawaii",2022,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.1,3.6,2.26,1.76,3.01,32.74,92.31,15.04,"Low (<4%)","Some College"
"Hawaii",2023,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.5,3.6,4.64,4,4.92,36.92,92.27,15.83,"Mid (4-7%)","Some College"
"Hawaii",2024,"West",14.1524348271117,30.1638267862951,0.19874537245663,2.8,3.9,5.71,3.84,2,35.33,92.05,15.68,"Low (<4%)","Some College"
"Idaho",2004,"West",14.6433226963506,32.926152824328,0.205403636397102,3.8,5.5,2.51,2.6,4.38,35.76,85.4,15.1,"Mid (4-7%)","Some College"
"Idaho",2005,"West",14.6433226963506,32.926152824328,0.205403636397102,3.5,5.1,4.08,4.47,6.86,34.89,87,15.65,"Mid (4-7%)","Some College"
"Idaho",2006,"West",14.6433226963506,32.926152824328,0.205403636397102,2.9,4.6,4.57,4.48,5.58,31.41,85.89,15.17,"Mid (4-7%)","Some College"
"Idaho",2007,"West",14.6433226963506,32.926152824328,0.205403636397102,1.9,4.6,1.67,3.4,2.93,33.87,89.21,15.37,"Low (<4%)","Some College"
"Idaho",2008,"West",14.6433226963506,32.926152824328,0.205403636397102,-0.1,5.8,-0.36,1.77,6.71,34.95,86.04,15.03,"Mid (4-7%)","Some College"
"Idaho",2009,"West",14.6433226963506,32.926152824328,0.205403636397102,-2.5,9.3,-2.87,-0.11,9.7,36.92,87,15.07,"High (7%+)","Some College"
"Idaho",2010,"West",14.6433226963506,32.926152824328,0.205403636397102,2.6,9.6,3.32,4.49,8.14,34.76,87.7,15.9,"High (7%+)","Some College"
"Idaho",2011,"West",14.6433226963506,32.926152824328,0.205403636397102,1.6,8.9,3.28,4.66,9.3,36.67,88.33,15.66,"High (7%+)","Some College"
"Idaho",2012,"West",14.6433226963506,32.926152824328,0.205403636397102,2.2,8.1,3.03,1.92,9.08,35.58,88.77,16.01,"High (7%+)","Some College"
"Idaho",2013,"West",14.6433226963506,32.926152824328,0.205403636397102,1.8,7.4,2.18,3.7,6.31,38.65,89.57,15.58,"Mid (4-7%)","Bachelor's+"
"Idaho",2014,"West",14.6433226963506,32.926152824328,0.205403636397102,2.5,6.2,2.14,3.56,6.77,34.23,88.49,15.83,"Mid (4-7%)","Some College"
"Idaho",2015,"West",14.6433226963506,32.926152824328,0.205403636397102,2.7,5.3,3.3,4.42,3.94,38.06,88.82,15.4,"Low (<4%)","Bachelor's+"
"Idaho",2016,"West",14.6433226963506,32.926152824328,0.205403636397102,1.7,4.9,1.04,1.22,5.48,37.67,90.54,15.31,"Mid (4-7%)","Some College"
"Idaho",2017,"West",14.6433226963506,32.926152824328,0.205403636397102,2.2,4.4,1.86,5.02,3.32,36.76,92.19,15.68,"Low (<4%)","Some College"
"Idaho",2018,"West",14.6433226963506,32.926152824328,0.205403636397102,2.9,3.9,4.22,1.44,3.49,37.21,91.55,15.94,"Low (<4%)","Some College"
"Idaho",2019,"West",14.6433226963506,32.926152824328,0.205403636397102,2.3,3.7,2.83,3.2,2.55,37.28,91.37,15.75,"Low (<4%)","Some College"
"Idaho",2020,"West",14.6433226963506,32.926152824328,0.205403636397102,-2.8,8.1,-2.51,0.11,8.87,36.15,90.61,15.16,"High (7%+)","Some College"
"Idaho",2021,"West",14.6433226963506,32.926152824328,0.205403636397102,5.9,5.3,5.59,4.7,5.14,37.06,92.02,16.32,"Mid (4-7%)","Some College"
"Idaho",2022,"West",14.6433226963506,32.926152824328,0.205403636397102,2.1,3.6,3.22,4.18,4.15,34.84,89.95,16.04,"Mid (4-7%)","Some College"
"Idaho",2023,"West",14.6433226963506,32.926152824328,0.205403636397102,2.5,3.6,4.1,4.08,4.28,40.45,92.89,16.31,"Mid (4-7%)","Bachelor's+"
"Idaho",2024,"West",14.6433226963506,32.926152824328,0.205403636397102,2.8,3.9,1.76,1.78,3.9,39.33,91.76,15.81,"Low (<4%)","Bachelor's+"
"Illinois",2004,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,3.8,5.5,3.87,5.23,5.4,38.75,86.88,14.03,"Mid (4-7%)","Bachelor's+"
"Illinois",2005,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,3.5,5.1,3.56,3.34,5.54,36.36,88.34,13.3,"Mid (4-7%)","Some College"
"Illinois",2006,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.9,4.6,2.21,3.44,5.25,35.65,86.79,13.57,"Mid (4-7%)","Some College"
"Illinois",2007,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,1.9,4.6,0.7,1.25,4.58,33.29,87.59,13.55,"Mid (4-7%)","Some College"
"Illinois",2008,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,-0.1,5.8,-0.1,0.38,6.26,35.2,86.47,13.14,"Mid (4-7%)","Some College"
"Illinois",2009,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,-2.5,9.3,-1.71,-0.13,10.18,35.68,88.65,13.4,"High (7%+)","Some College"
"Illinois",2010,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.6,9.6,4.37,3.07,10.35,36.33,89.88,14.03,"High (7%+)","Some College"
"Illinois",2011,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,1.6,8.9,-0.69,1.62,10.34,38.5,88.77,13.45,"High (7%+)","Bachelor's+"
"Illinois",2012,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.2,8.1,1.36,0.76,6.02,36.13,89.4,13.85,"Mid (4-7%)","Some College"
"Illinois",2013,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,1.8,7.4,1.43,1.38,7.78,38.34,89.21,13.61,"High (7%+)","Bachelor's+"
"Illinois",2014,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.5,6.2,0.5,1.83,6.37,36.49,89.45,13.43,"Mid (4-7%)","Some College"
"Illinois",2015,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.7,5.3,1.8,0.86,4.46,40.1,90.07,13.23,"Mid (4-7%)","Bachelor's+"
"Illinois",2016,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,1.7,4.9,0.77,1.46,4.07,41.17,89.55,13.77,"Mid (4-7%)","Bachelor's+"
"Illinois",2017,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.2,4.4,1.33,1.99,4.98,40.13,89.55,13.48,"Mid (4-7%)","Bachelor's+"
"Illinois",2018,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.9,3.9,0.27,3.01,3.51,37.9,89.94,13.79,"Low (<4%)","Some College"
"Illinois",2019,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.3,3.7,2.56,2.78,3.41,39.09,91.41,13.97,"Low (<4%)","Bachelor's+"
"Illinois",2020,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,-2.8,8.1,-3.56,-1.16,8.66,36.12,89.88,12.96,"High (7%+)","Some College"
"Illinois",2021,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,5.9,5.3,7.72,5.47,6.56,38.2,90.33,14.66,"Mid (4-7%)","Bachelor's+"
"Illinois",2022,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.1,3.6,3.06,3.78,5.87,38.94,92.6,14.21,"Mid (4-7%)","Bachelor's+"
"Illinois",2023,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.5,3.6,0.76,1.64,4.45,41.22,92.05,14.04,"Mid (4-7%)","Bachelor's+"
"Illinois",2024,"Midwest",12.8055696494438,34.9091186368275,0.175728238207667,2.8,3.9,2.92,2.71,6.1,39.31,91.76,14.04,"Mid (4-7%)","Bachelor's+"
"Indiana",2004,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,3.8,5.5,3.09,3.07,6.9,41.93,86.23,14.29,"Mid (4-7%)","Bachelor's+"
"Indiana",2005,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,3.5,5.1,4.57,5.31,5.47,41.08,87.39,14.46,"Mid (4-7%)","Bachelor's+"
"Indiana",2006,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.9,4.6,2.96,4.84,4.88,40.49,88.69,14.59,"Mid (4-7%)","Bachelor's+"
"Indiana",2007,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,1.9,4.6,1.23,1.59,6.72,40.81,88.16,14.22,"Mid (4-7%)","Bachelor's+"
"Indiana",2008,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,-0.1,5.8,0.43,1.78,4.69,40.04,86.66,13.66,"Mid (4-7%)","Bachelor's+"
"Indiana",2009,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,-2.5,9.3,-2.32,-0.22,9.37,43.07,89.62,13.75,"High (7%+)","Bachelor's+"
"Indiana",2010,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.6,9.6,2.4,4.8,9.81,40.95,89.46,14.32,"High (7%+)","Bachelor's+"
"Indiana",2011,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,1.6,8.9,4.02,4.5,6.33,42.29,89.19,14.15,"Mid (4-7%)","Bachelor's+"
"Indiana",2012,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.2,8.1,1.56,0.66,7.71,41.27,89.01,13.78,"High (7%+)","Bachelor's+"
"Indiana",2013,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,1.8,7.4,1.24,1.81,7.78,41.7,88.39,14.22,"High (7%+)","Bachelor's+"
"Indiana",2014,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.5,6.2,0.64,-0.41,3.09,39.16,89.64,13.68,"Low (<4%)","Bachelor's+"
"Indiana",2015,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.7,5.3,2.65,3,5.7,43.22,90.36,14.46,"Mid (4-7%)","Bachelor's+"
"Indiana",2016,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,1.7,4.9,2.77,3.87,4.59,40.13,89.89,14.6,"Mid (4-7%)","Bachelor's+"
"Indiana",2017,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.2,4.4,-0.29,0.43,4.89,42.53,90.32,14.32,"Mid (4-7%)","Bachelor's+"
"Indiana",2018,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.9,3.9,2.6,1.78,4.69,38.71,89.73,14.35,"Mid (4-7%)","Bachelor's+"
"Indiana",2019,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.3,3.7,0.88,3.28,5.27,45.17,91.8,14.63,"Mid (4-7%)","Bachelor's+"
"Indiana",2020,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,-2.8,8.1,-1.07,-0.11,6.25,43.12,90.55,14.39,"Mid (4-7%)","Bachelor's+"
"Indiana",2021,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,5.9,5.3,7.53,6.93,5.35,44.56,90.4,15.28,"Mid (4-7%)","Bachelor's+"
"Indiana",2022,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.1,3.6,2.5,3.21,2.9,39.1,91.32,14.45,"Low (<4%)","Bachelor's+"
"Indiana",2023,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.5,3.6,4.22,4.91,3.63,43.57,92.61,15.04,"Low (<4%)","Bachelor's+"
"Indiana",2024,"Midwest",13.3606056165913,38.9986841364634,0.174789143465605,2.8,3.9,1.76,3.56,3.76,42.32,92.87,14.26,"Low (<4%)","Bachelor's+"
"Iowa",2004,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,3.8,5.5,4.94,5.6,4.21,31.88,85.59,14.54,"Mid (4-7%)","Some College"
"Iowa",2005,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,3.5,5.1,2.8,4.42,3.11,27.11,86.78,14.29,"Low (<4%)","High School or Less"
"Iowa",2006,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.9,4.6,3.29,3.77,6.93,27.98,86.99,14.22,"Mid (4-7%)","High School or Less"
"Iowa",2007,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,1.9,4.6,1.54,2.6,3.14,28.82,86.65,13.98,"Low (<4%)","High School or Less"
"Iowa",2008,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,-0.1,5.8,-0.43,0.29,6.1,29.13,86.19,13.47,"Mid (4-7%)","High School or Less"
"Iowa",2009,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,-2.5,9.3,-1.84,-0.81,8.08,28.49,85.86,13.63,"High (7%+)","High School or Less"
"Iowa",2010,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.6,9.6,1.04,1.52,11.26,30.89,88.18,14.19,"High (7%+)","Some College"
"Iowa",2011,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,1.6,8.9,1.3,2.14,6.96,30.03,87.19,14.58,"Mid (4-7%)","Some College"
"Iowa",2012,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.2,8.1,2.41,1.96,7.12,29.73,87.97,14.03,"High (7%+)","High School or Less"
"Iowa",2013,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,1.8,7.4,1.32,3.12,6.06,29.76,89.67,14.1,"Mid (4-7%)","High School or Less"
"Iowa",2014,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.5,6.2,2.63,2.28,6.26,30.41,88.88,14.46,"Mid (4-7%)","Some College"
"Iowa",2015,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.7,5.3,2.32,3.23,4.76,32.17,89.96,14.46,"Mid (4-7%)","Some College"
"Iowa",2016,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,1.7,4.9,3.64,4.55,7.52,34.78,91.17,14.69,"High (7%+)","Some College"
"Iowa",2017,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.2,4.4,3.06,2.15,4.4,32.01,90.57,14.49,"Mid (4-7%)","Some College"
"Iowa",2018,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.9,3.9,6.46,6.4,5.36,32.4,91.25,15.2,"Mid (4-7%)","Some College"
"Iowa",2019,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.3,3.7,1.35,0.2,4.6,28.29,90.1,14.27,"Mid (4-7%)","High School or Less"
"Iowa",2020,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,-2.8,8.1,-1.82,0.64,8.85,32.79,89.76,14.53,"High (7%+)","Some College"
"Iowa",2021,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,5.9,5.3,8.42,8.06,5.87,35.58,91.5,15.58,"Mid (4-7%)","Some College"
"Iowa",2022,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.1,3.6,2.46,3.53,3.9,31.15,92.12,15.03,"Low (<4%)","Some College"
"Iowa",2023,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.5,3.6,1.2,3.13,2.82,30.85,90.02,14.51,"Low (<4%)","Some College"
"Iowa",2024,"Midwest",13.4333393318032,28.3635397026277,0.116945046004259,2.8,3.9,1.59,1.9,3.52,32.86,92.66,14.39,"Low (<4%)","Some College"
"Kansas",2004,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,3.8,5.5,3.76,4.05,6.02,40.46,85.39,14.61,"Mid (4-7%)","Bachelor's+"
"Kansas",2005,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,3.5,5.1,5.07,5.65,2.38,43.42,87.23,14.83,"Low (<4%)","Bachelor's+"
"Kansas",2006,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,2.9,4.6,3.8,2.45,2.56,39.04,88.44,14.7,"Low (<4%)","Bachelor's+"
"Kansas",2007,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,1.9,4.6,-0.67,2.1,4.14,37.15,87.31,14.54,"Mid (4-7%)","Some College"
"Kansas",2008,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,-0.1,5.8,-0.94,-0.47,3.75,40.35,86.79,13.64,"Low (<4%)","Bachelor's+"
"Kansas",2009,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,-2.5,9.3,-2.51,-0.5,9.42,40.89,87.44,14.09,"High (7%+)","Bachelor's+"
"Kansas",2010,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,2.6,9.6,0.85,4.63,10.12,42.1,86.27,15.03,"High (7%+)","Bachelor's+"
"Kansas",2011,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,1.6,8.9,2.43,3.47,9.87,40.33,87.91,14.67,"High (7%+)","Bachelor's+"
"Kansas",2012,"Midwest",13.817975199035,38.5127131602207,0.180883313656309,2.2,8.1,-0.75,0.96,9.32,42.69,88.02,14.43,"High (7%+)","Bachelor's+"
